domain	bias_rating	category	mbfc_ideo
libsoftiktok.com	extreme right	fake-news	1.0
lifenews.com	far right	fake-news	1.0
lifesitenews.com	right	fake-news	1.0
lifezette.com	far right	fake-news	1.0
lindelltv.com	far right	fake-news	1.0
litchfieldhillstoday.com	right-center	fake-news	1.0
littleappletimes.com	right-center	fake-news	1.0
livingstontoday.com	right-center	fake-news	1.0
itemfix.com	right-center	fake-news	1.0
louderwithcrowder.com	right	fake-news	1.0
louisvillecitywire.com	right-center	fake-news	1.0
lowedeltanews.com	right-center	fake-news	1.0
macombdigest.com	left-center	fake-news	-1.0
macombtoday.com	right-center	fake-news	1.0
maconreporter.com	right-center	fake-news	1.0
macontimes.com	right-center	fake-news	1.0
magicvalleytimes.com	right-center	fake-news	1.0
magnoliastatenews.com	right-center	fake-news	1.0
mainebusinessdaily.com	right-center	fake-news	1.0
mainehighlandsnews.com	right-center	fake-news	1.0
mainelakesnews.com	right-center	fake-news	1.0
mainstreamfakemedia.com	far right	fake-news	1.0
manateereview.com	right-center	fake-news	1.0
manilabusinessdaily.com	right-center	fake-news	1.0
marinleader.com	right-center	fake-news	1.0
mdbusinessdaily.com	right-center	fake-news	1.0
mdstatewire.com	right-center	fake-news	1.0
mabusinessdaily.com	right-center	fake-news	1.0
matsutimes.com	right-center	fake-news	1.0
mauireporter.com	right-center	fake-news	1.0
mchenrytimes.com	right-center	fake-news	1.0
mcleancountytimes.com	right-center	fake-news	1.0
mecklenburgherald.com	left-center	fake-news	-1.0
en.mehrnews.com	right	fake-news	1.0
mercedtimes.com	right-center	fake-news	1.0
mercertimes.com	right-center	fake-news	1.0
en.mercopress.com	left-center	fake-news	-1.0
merrimackvalleynews.com	right-center	fake-news	1.0
mesatimes.org	left-center	fake-news	-1.0
en.metapedia.org/wiki/main_page	extreme right	fake-news	1.0
metricmedianews.com	right-center	fake-news	1.0
metroeastsun.com	right-center	fake-news	1.0
metrolexnews.com	right-center	fake-news	1.0
metrowesttimes.com	right-center	fake-news	1.0
mexicobusinessdaily.com	right-center	fake-news	1.0
mexicodailypost.com	left-center	fake-news	-1.0
miamicourant.com	right-center	fake-news	1.0
miamistandard.news	right	fake-news	1.0
micdroppolitics.com	extreme right	fake-news	1.0
mibusinessdaily.com	right-center	fake-news	1.0
themichiganstar.com	right	fake-news	1.0
midcoasttoday.com	right-center	fake-news	1.0
meforum.org	extreme right	fake-news	1.0
mena.org.eg/en	right-center	fake-news	1.0
memri.org	right	fake-news	1.0
midmassnews.com	right-center	fake-news	1.0
midmichiganstd.com	left-center	fake-news	-1.0
milehighsentinel.com	left-center	fake-news	-1.0
topwar.ru/news/ or en.topwar.ru/about.html	right	fake-news	1.0
militarywatchmagazine.com	right-center	fake-news	1.0
milwaukeemetrotimes.com	left-center	fake-news	-1.0
minneapolisreview.com	right-center	fake-news	1.0
mnbusinessdaily.com	right-center	fake-news	1.0
minnesotastatewire.com	right-center	fake-news	1.0
theminnesotasun.com	right	fake-news	1.0
mintpressnews.com	far left	fake-news	-1.0
msbusinessdaily.com	right-center	fake-news	1.0
msgulfnews.com	right-center	fake-news	1.0
mobusinessdaily.com	right-center	fake-news	1.0
mixi.media	extreme right	fake-news	1.0
mobilecourant.com	right-center	fake-news	1.0
mohavetoday.com	right-center	fake-news	1.0
mohawkvalleytimes.com	right-center	fake-news	1.0
momsforliberty.org	far right	fake-news	1.0
mondoweiss.net	left	fake-news	-1.0
monmouthtimes.com	right-center	fake-news	1.0
monroenynews.com	right-center	fake-news	1.0
monroereview.com	right-center	fake-news	1.0
mtbusinessdaily.com	right-center	fake-news	1.0
montereytimes.com	right-center	fake-news	1.0
montgomerymdnews.com	right-center	fake-news	1.0
moonbattery.com	extreme right	fake-news	1.0
moonofalabama.org	left	fake-news	-1.0
morningpoll.com	far right	fake-news	1.0
morrisleader.com	right-center	fake-news	1.0
mtonews.com	left-center	fake-news	-1.0
munciereporter.com	right-center	fake-news	1.0
muskegonsun.com	right-center	fake-news	1.0
mutembeitv.com	right-center	fake-news	1.0
nwiowanews.com	right-center	fake-news	1.0
njbusinessdaily.com	right-center	fake-news	1.0
naplesstandard.com	right-center	fake-news	1.0
nassaustandard.com	right-center	fake-news	1.0
naturecoasttimes.com	right-center	fake-news	1.0
natall.com	extreme right	fake-news	1.0
nationalenquirer.com	right	fake-news	1.0
nationalinsiders.com	far right	fake-news	1.0
home.nra.org	far right	fake-news	1.0
nrlc.org	extreme right	fake-news	1.0
nationalvanguard.org	extreme right	fake-news	1.0
nationalzero.com	far left	fake-news	-1.0
nationandstate.com	far right	fake-news	1.0
naturalstatenews.com	right-center	fake-news	1.0
naugatucktimes.com	right-center	fake-news	1.0
ncfloridanews.com	right-center	fake-news	1.0
ncgeorgianews.com	right-center	fake-news	1.0
nckansasnews.com	right-center	fake-news	1.0
ncindiananews.com	right-center	fake-news	1.0
nckentuckynews.com	right-center	fake-news	1.0
ncmassnews.com	right-center	fake-news	1.0
ncminnesotanews.com	right-center	fake-news	1.0
ncmissnews.com	right-center	fake-news	1.0
nealabamanews.com	right-center	fake-news	1.0
neatlantanews.com	right-center	fake-news	1.0
nebergennews.com	right-center	fake-news	1.0
nebraskabusinessdaily.com	right-center	fake-news	1.0
nepanhandlenews.com	right-center	fake-news	1.0
necalinews.com	right-center	fake-news	1.0
necoloradonews.com	right-center	fake-news	1.0
neconnnews.com	right-center	fake-news	1.0
nefloridanews.com	right-center	fake-news	1.0
neindiananews.com	right-center	fake-news	1.0
nekansascitynews.com	right-center	fake-news	1.0
nekansasnews.com	right-center	fake-news	1.0
nekentuckynews.com	right-center	fake-news	1.0
nelouisiananews.com	right-center	fake-news	1.0
nemissnews.com	right-center	fake-news	1.0
nemissourinews.com	right-center	fake-news	1.0
nenebraskanews.com	right-center	fake-news	1.0
nenewmexiconews.com	right-center	fake-news	1.0
nenewyorktoday.com	right-center	fake-news	1.0
nesacramentonews.com	right-center	fake-news	1.0
nevalleytimes.com	right-center	fake-news	1.0
journal-neo.org	right	fake-news	1.0
nvbusinessdaily.com	right-center	fake-news	1.0
newarkreporter.com	right-center	fake-news	1.0
nhbusinessdaily.com	right-center	fake-news	1.0
nmbusinessdaily.com	right-center	fake-news	1.0
newnation.org	extreme right	fake-news	1.0
news18.com	right-center	fake-news	1.0
newsblaze.com	extreme right	fake-news	1.0
newsbreak.com	left-center	fake-news	-1.0
newsglobal.com	far right	fake-news	1.0
newsheist.com	extreme right	fake-news	1.0
newshourfirst.com	far right	fake-news	1.0
thepeoplesvoice.tv	extreme right	fake-news	1.0
newspushed.com	extreme right	fake-news	1.0
newsready.com	extreme right	fake-news	1.0
newsrescue.com	right-center	fake-news	1.0
newssloth.com	right	fake-news	1.0
newswithviews.com	right	fake-news	1.0
newsammo.com	far right	fake-news	1.0
newsmax.com	right	fake-news	1.0
newsview.gr	extreme right	fake-news	1.0
newswars.com	extreme right	fake-news	1.0
nybusinessdaily.com	right-center	fake-news	1.0
nextnewsnetwork.com	extreme right	fake-news	1.0
nolareporter.com	right-center	fake-news	1.0
noqreport.com	far right	fake-news	1.0
nordicmonitor.com	left-center	fake-news	-1.0
norfolkreporter.com	right-center	fake-news	1.0
northacadiananews.com	right-center	fake-news	1.0
northalaskanews.com	right-center	fake-news	1.0
northbaltimorejournal.com	right-center	fake-news	1.0
northbirminghamtimes.com	right-center	fake-news	1.0
northbluegrassnews.com	right-center	fake-news	1.0
northbostonnews.com	right-center	fake-news	1.0
northbrowardnews.com	right-center	fake-news	1.0
ncarkansasnews.com	right-center	fake-news	1.0
northcoastcanews.com	right-center	fake-news	1.0
northcooknews.com	right-center	fake-news	1.0
northcountryreporter.com	right-center	fake-news	1.0
northdsmnews.com	right-center	fake-news	1.0
northeastherald.org	left-center	fake-news	-1.0
nemontananews.com	right-center	fake-news	1.0
northernclarkcountyherald.com	left-center	fake-news	-1.0
northernwitimes.com	left-center	fake-news	-1.0
northegyptnews.com	right-center	fake-news	1.0
northessexnews.com	right-center	fake-news	1.0
northfultontoday.com	right-center	fake-news	1.0
northgwinnettnews.com	right-center	fake-news	1.0
northhennepinnews.com	right-center	fake-news	1.0
northmichigannews.com	right-center	fake-news	1.0
northidahotimes.com	right-center	fake-news	1.0
northindynews.com	right-center	fake-news	1.0
northinlandnews.com	right-center	fake-news	1.0
northiowareporter.com	right-center	fake-news	1.0
northjeffconews.com	right-center	fake-news	1.0
northkentnews.com	right-center	fake-news	1.0
northkentuckynews.com	right-center	fake-news	1.0
northlaketimes.com	right-center	fake-news	1.0
northlittlerocktimes.com	right-center	fake-news	1.0
northmianews.com	right-center	fake-news	1.0
northmiddlesextimes.com	right-center	fake-news	1.0
northnevadanews.com	right-center	fake-news	1.0
northoctimes.com	right-center	fake-news	1.0
northomahatimes.com	right-center	fake-news	1.0
northpanhandlenews.com	right-center	fake-news	1.0
northpimanews.com	right-center	fake-news	1.0
northramseynews.com	right-center	fake-news	1.0
northsactoday.com	right-center	fake-news	1.0
northnewcastlenews.com	right-center	fake-news	1.0
northsfvtoday.com	right-center	fake-news	1.0
northsgvnews.com	right-center	fake-news	1.0
northshorelanews.com	right-center	fake-news	1.0
northstlnews.com	right-center	fake-news	1.0
northvegastimes.com	right-center	fake-news	1.0
nwmontananews.com	right-center	fake-news	1.0
nwwaynenews.com	right-center	fake-news	1.0
nwlaketimes.com	left-center	fake-news	-1.0
northwichitanews.com	right-center	fake-news	1.0
novitimes.com	right-center	fake-news	1.0
nowthisnews.com	far left bias	fake-news	-1.0
npr.news	right conspiracy-pseudoscience	fake-news	1.0
nationalrighttolifenews.org	extreme right	fake-news	1.0
ntd.com	right	fake-news	1.0
nwalabamanews.com	right-center	fake-news	1.0
nwarkansasnews.com	right-center	fake-news	1.0
nwatlantanews.com	right-center	fake-news	1.0
nwbergennews.com	right-center	fake-news	1.0
nwconnnews.com	right-center	fake-news	1.0
nwclarknews.com	right-center	fake-news	1.0
nwgeorgianews.com	right-center	fake-news	1.0
nwillinoisnews.com	right-center	fake-news	1.0
nwjerseynews.com	right-center	fake-news	1.0
nwkansasnews.com	right-center	fake-news	1.0
nwkentuckynews.com	right-center	fake-news	1.0
nwlatimes.com	right-center	fake-news	1.0
nwlouisiananews.com	right-center	fake-news	1.0
nwminnesotanews.com	right-center	fake-news	1.0
nwmissnews.com	right-center	fake-news	1.0
nwmissouritimes.com	right-center	fake-news	1.0
nwnewmexiconews.com	right-center	fake-news	1.0
nwriversidenews.com	right-center	fake-news	1.0
nwvalleytimes.com	right-center	fake-news	1.0
trendingpolitics.com	right	fake-news	1.0
oaklandcitywire.com	right-center	fake-news	1.0
oaklandtimes.org	left-center	fake-news	-1.0
objectivist.co	far right	fake-news	1.0
ocalastandard.com	right-center	fake-news	1.0
occupydemocrats.com	far left	fake-news	-1.0
oceancountyleader.com	right-center	fake-news	1.0
okeechobeetimes.com	right-center	fake-news	1.0
origo.hu	far right	fake-news	1.0
orlandostandard.com	right-center	fake-news	1.0
otptribune.com	left-center	fake-news	-1.0
outragedpatriot.com	extreme right	fake-news	1.0
overpassesforamerica.com	right	fake-news	1.0
oxfordreporter.com	right-center	fake-news	1.0
pacificpundit.com	extreme right	fake-news	1.0
palmcoasttimes.com	right-center	fake-news	1.0
panamacityreporter.com	right-center	fake-news	1.0
parler.com	extreme right	fake-news	1.0
passaictoday.com	right-center	fake-news	1.0
patientdaily.com	right-center	fake-news	1.0
patriotfetch.com	extreme right	fake-news	1.0
thepatriotjournal.com	right	fake-news	1.0
patrioticpost.com	far right	fake-news	1.0
patriotnewsfeed.com	right	fake-news	1.0
patriotpulse.net	far right	fake-news	1.0
patriotuproar.com	far-right	fake-news	1.0
patrioticviralnews.com	extreme right	fake-news	1.0
peachtreegazette.com	left-center	fake-news	-1.0
peachtreetimes.com	right-center	fake-news	1.0
pelicanstatenews.com	right-center	fake-news	1.0
pennsylvaniadailystar.com	right	fake-news	1.0
pennsylvaniaindependent.com	left	fake-news	-1.0
pensacolatimes.com	right-center	fake-news	1.0
peoriastandard.com	right-center	fake-news	1.0
perezhilton.com	left	fake-news	-1.0
personalinterpretation.com	extreme-right	fake-news	1.0
personalliberty.com	extreme right	fake-news	1.0
phxreporter.com	right-center	fake-news	1.0
piedmonttribune.com	left-center	fake-news	-1.0
pimatimes.com	left-center	fake-news	-1.0
pinaltoday.com	right-center	fake-news	1.0
pinebelttimes.com	right-center	fake-news	1.0
pinellastimes.com	right-center	fake-news	1.0
pinestatenews.com	right-center	fake-news	1.0
pjmedia.com	right	fake-news	1.0
plattenews.com	right-center	fake-news	1.0
plymouthreporter.com	right-center	fake-news	1.0
pocatellotimes.com	right-center	fake-news	1.0
politicalanimalnews.com	far right	fake-news	1.0
political-discussion.com	extreme-right	fake-news	1.0
politicalflare.com	left	fake-news	-1.0
thepoliticalinsider.com	extreme right	fake-news	1.0
politnavigator.net	right	fake-news	1.0
politros.com	right	fake-news	1.0
polktimes.com	right-center	fake-news	1.0
pomonavalleynews.com	right-center	fake-news	1.0
pontiactimes.com	right-center	fake-news	1.0
pop.org	extreme right	fake-news	1.0
populistpress.com	extreme right	fake-news	1.0
portlandmainenews.com	right-center	fake-news	1.0
prageru.com	right	fake-news	1.0
prairiestatewire.com	right-center	fake-news	1.0
pravdareport.com	right	fake-news	1.0
pravoslavie.ru/ or  orthochristian.com	right	fake-news	1.0
presidentialhill.com	far right	fake-news	1.0
presscalifornia.com	extreme right	fake-news	1.0
presscorp.org	right	fake-news	1.0
presstv.ir	right	fake-news	1.0
projectveritas.com	right	fake-news	1.0
en.protothema.gr	right	fake-news	1.0
protrumpnews.com	extreme right	fake-news	1.0
pulaskitimes.com	right-center	fake-news	1.0
quillette.com	right	fake-news	1.0
quincyreporter.com	right-center	fake-news	1.0
rairfoundation.com	extreme right	fake-news	1.0
rationalground.com	right	fake-news	1.0
realnewsnow.com	extreme right	fake-news	1.0
goodsciencing.com	extreme right	fake-news	1.0
redacted.inc	right	fake-news	1.0
reddingtoday.com	right-center	fake-news	1.0
redrightdaily.com	right	fake-news	1.0
redstatenation.com	far right	fake-news	1.0
redvoicemedia.com	far right	fake-news	1.0
redwoodempirenews.com	right-center	fake-news	1.0
reformedmedia.net	extreme right	fake-news	1.0
renewedright.com	far right	fake-news	1.0
renoreporter.com	right-center	fake-news	1.0
republicandaily.net	right	fake-news	1.0
gop.com	right	fake-news	1.0
resistthemainstream.org	right	fake-news	1.0
revolver.news	right	fake-news	1.0
ria.ru	right-center	fake-news	1.0
righterway.com	extreme right	fake-news	1.0
rightnewswire.com	far right	fake-news	1.0
rsbnetwork.com	right	fake-news	1.0
ripostelaique.com	extreme right	fake-news	1.0
riverbendtimes.com	right-center	fake-news	1.0
riverparishnews.com	right-center	fake-news	1.0
riverregiontimes.com	right-center	fake-news	1.0
rivervalleytoday.com	right-center	fake-news	1.0
rockfordsun.com	right-center	fake-news	1.0
rockinghamjournal.com	left-center	fake-news	-1.0
rockinghamtimes.com	right-center	fake-news	1.0
rockislandtoday.com	right-center	fake-news	1.0
rockvalleytimes.com	left-center	fake-news	-1.0
rodong.rep.kp/en	extreme left	fake-news	-1.0
roguereview.net	far right	fake-news	1.0
romereporter.com	right-center	fake-news	1.0
de.rt.com	right-center	fake-news	1.0
rt.com/news	right-center	fake-news	1.0
rumble.com	far-right	fake-news	1.0
ruptly.tv	right-center	fake-news	1.0
rushlimbaugh.com	far-right	fake-news	1.0
russia-insider.com	extreme right	fake-news	1.0
tass.com	right-center	fake-news	1.0
ruthinstitute.org	extreme right	fake-news	1.0
salemnewswire.com	right-center	fake-news	1.0
sandhillstoday.com	right-center	fake-news	1.0
sandovalnews.com	right-center	fake-news	1.0
sanfransun.com	right-center	fake-news	1.0
sangamonsun.com	right-center	fake-news	1.0
sanjoaquintimes.com	right-center	fake-news	1.0
sanjosestandard.com	right-center	fake-news	1.0
santaclaratoday.com	right-center	fake-news	1.0
santacruzstandard.com	right-center	fake-news	1.0
sanmateosun.com	right-center	fake-news	1.0
santafestandard.com	right-center	fake-news	1.0
smobserved.com	right	fake-news	1.0
sarasotareview.com	right-center	fake-news	1.0
savannahstandard.com	right-center	fake-news	1.0
